po_id,supplier_id,material_category,order_date,promised_date,delivery_date,ordered_quantity,received_quantity,rejected_quantity,contract_price,actual_unit_price,is_contract
PO01574,SUP027,存储芯片,2025-09-09,2025-10-07,2025-10-24,13000,11613,611,51.65,50.54,1
PO01607,SUP027,存储芯片,2025-09-09,2025-10-10,2025-10-10,5200,4964,247,51.65,50.27,1
PO00691,SUP012,功率半导体,2025-09-10,2025-09-28,2025-09-28,5900,5623,73,24.03,23.74,1
PO00959,SUP016,模拟芯片,2025-09-10,2025-10-24,2025-10-24,11000,10772,78,16.57,16.34,1
PO00975,SUP017,模拟芯片,2025-09-10,2025-10-03,2025-10-01,8500,8264,60,15.65,15.9,1
PO00336,SUP006,MCU控制芯片,2025-09-11,2025-10-15,2025-10-15,6800,6459,235,32.85,33.29,1
PO00518,SUP009,功率半导体,2025-09-11,2025-10-07,2025-10-14,7000,7000,107,23.47,22.97,1
PO00704,SUP012,功率半导体,2025-09-11,2025-09-29,2025-09-26,7700,7455,89,24.03,24.35,1
PO01285,SUP022,传感器芯片,2025-09-11,2025-10-01,2025-10-02,15000,14619,114,30.23,30.34,1
PO01452,SUP025,存储芯片,2025-09-11,2025-10-27,2025-10-28,8500,8400,84,42.2,42.32,1
PO01598,SUP027,存储芯片,2025-09-11,2025-10-07,2025-10-05,8600,8148,479,51.65,55.41,0
PO01775,SUP030,存储芯片,2025-09-11,2025-09-30,2025-09-28,8400,8170,73,47.57,47.56,1
PO01445,SUP025,存储芯片,2025-09-12,2025-10-28,2025-10-26,9000,8970,70,42.2,42.49,1
PO01715,SUP029,存储芯片,2025-09-12,2025-10-17,2025-10-14,7000,6892,51,49.51,48.28,1
PO00989,SUP017,模拟芯片,2025-09-13,2025-10-08,2025-10-06,13500,13136,120,15.65,15.65,1
PO01223,SUP021,传感器芯片,2025-09-13,2025-10-11,2025-10-08,3000,2983,22,25.29,24.94,1
PO01531,SUP026,存储芯片,2025-09-13,2025-10-18,2025-10-17,10800,10531,94,48.9,49.18,1
PO01553,SUP026,存储芯片,2025-09-13,2025-10-17,2025-10-15,3300,3221,16,48.9,49.74,1
PO00680,SUP012,功率半导体,2025-09-14,2025-10-02,2025-10-01,3300,3055,29,24.03,23.87,1
PO00740,SUP013,模拟芯片,2025-09-14,2025-10-15,2025-10-12,10100,9953,93,19.27,19.17,1
PO00809,SUP014,模拟芯片,2025-09-14,2025-10-13,2025-10-12,6500,6352,48,19.84,19.46,1
PO01323,SUP023,传感器芯片,2025-09-14,2025-10-10,2025-10-07,12200,12115,100,29.62,29.29,1
PO01479,SUP025,存储芯片,2025-09-14,2025-10-29,2025-10-27,3500,3468,24,42.2,41.33,1
PO01767,SUP030,存储芯片,2025-09-14,2025-09-30,2025-09-27,6800,6761,63,47.57,46.44,1
PO00139,SUP003,MCU控制芯片,2025-09-15,2025-10-13,2025-10-13,3000,2957,23,32.91,32.53,1
PO00187,SUP004,MCU控制芯片,2025-09-15,2025-10-27,2025-10-27,4400,4355,70,32.43,35.85,0
PO00302,SUP006,MCU控制芯片,2025-09-15,2025-10-23,2025-10-23,13500,13264,510,32.85,31.89,1
PO00407,SUP007,功率半导体,2025-09-15,2025-10-11,2025-10-08,5800,5671,52,25.7,26.4,1
PO00412,SUP007,功率半导体,2025-09-15,2025-10-13,2025-10-11,4200,4134,25,25.7,26.03,1
PO00735,SUP013,模拟芯片,2025-09-15,2025-10-17,2025-10-16,2700,2633,22,19.27,19.15,1
PO00785,SUP014,模拟芯片,2025-09-15,2025-10-20,2025-10-18,13000,12816,100,19.84,20.07,1
PO00941,SUP016,模拟芯片,2025-09-15,2025-10-30,2025-10-29,9400,9187,74,16.57,16.3,1
PO01106,SUP019,传感器芯片,2025-09-15,2025-10-23,2025-10-21,3500,3444,29,27.56,27.22,1
PO01722,SUP029,存储芯片,2025-09-15,2025-10-24,2025-10-22,4800,4656,40,49.51,49.93,1
PO00610,SUP011,功率半导体,2025-09-16,2025-10-20,2025-10-19,8800,8615,113,25.67,25.39,1
PO00813,SUP014,模拟芯片,2025-09-16,2025-10-18,2025-10-16,8000,7785,61,19.84,20.36,1
PO00849,SUP015,模拟芯片,2025-09-16,2025-10-01,2025-09-28,10800,10461,132,17.11,16.61,1
PO00905,SUP016,模拟芯片,2025-09-16,2025-10-28,2025-10-25,12200,11847,101,16.57,17.14,1
PO00597,SUP010,功率半导体,2025-09-17,2025-10-29,2025-10-29,5700,5639,44,21.51,21.76,1
PO00742,SUP013,模拟芯片,2025-09-17,2025-10-18,2025-10-24,9400,9186,75,19.27,18.89,1
PO01699,SUP029,存储芯片,2025-09-17,2025-10-21,2025-10-19,11200,11199,82,49.51,49.24,1
PO00729,SUP013,模拟芯片,2025-09-18,2025-10-16,2025-10-13,6000,5921,45,19.27,19.39,1
PO01035,SUP018,模拟芯片,2025-09-18,2025-10-18,2025-10-15,14000,13648,113,19.23,19.29,1
PO00709,SUP012,功率半导体,2025-09-19,2025-10-04,2025-10-02,5500,5302,61,24.03,23.73,1
PO01167,SUP020,传感器芯片,2025-09-19,2025-10-30,2025-10-27,4500,4348,160,24.01,24.0,1
PO01525,SUP026,存储芯片,2025-09-19,2025-10-27,2025-10-27,13500,13113,110,48.9,50.28,1
PO00720,SUP012,功率半导体,2025-09-20,2025-10-07,2025-10-06,5300,5072,54,24.03,23.68,1
PO01641,SUP028,存储芯片,2025-09-20,2025-10-20,2025-10-17,2500,2438,23,42.79,43.21,1
PO00327,SUP006,MCU控制芯片,2025-09-21,2025-10-24,2025-10-23,8100,7645,312,32.85,33.36,1
PO00864,SUP015,模拟芯片,2025-09-21,2025-10-04,2025-10-14,3600,3468,36,17.11,17.28,1
PO00976,SUP017,模拟芯片,2025-09-21,2025-10-14,2025-10-14,13000,12751,109,15.65,15.66,1
PO01023,SUP018,模拟芯片,2025-09-21,2025-10-18,2025-10-18,7500,7278,63,19.23,19.53,1
PO01102,SUP019,传感器芯片,2025-09-21,2025-10-31,2025-10-29,4000,3964,31,27.56,27.3,1
PO01277,SUP022,传感器芯片,2025-09-21,2025-10-11,2025-10-09,10000,9850,103,30.23,30.47,1
PO01505,SUP026,存储芯片,2025-09-21,2025-10-30,2025-10-29,10000,9761,70,48.9,49.17,1
PO00215,SUP004,MCU控制芯片,2025-09-22,2025-11-07,2025-11-04,8600,8209,119,32.43,30.12,1
PO00484,SUP009,功率半导体,2025-09-22,2025-10-13,2025-10-11,9000,8561,131,23.47,23.92,1
PO00485,SUP009,功率半导体,2025-09-22,2025-10-15,2025-10-13,5000,4888,64,23.47,22.8,1
PO00669,SUP012,功率半导体,2025-09-22,2025-10-09,2025-10-08,7400,6956,98,24.03,23.33,1
PO01027,SUP018,模拟芯片,2025-09-22,2025-10-25,2025-10-23,8500,8430,68,19.23,18.7,1
PO01375,SUP023,传感器芯片,2025-09-22,2025-10-20,2025-10-17,15000,14747,126,29.62,29.92,1
PO00378,SUP007,功率半导体,2025-09-23,2025-10-21,2025-10-20,10800,10658,67,25.7,25.45,1
PO00685,SUP012,功率半导体,2025-09-23,2025-10-08,2025-10-18,7600,7086,99,24.03,24.02,1
PO00892,SUP015,模拟芯片,2025-09-23,2025-10-09,2025-10-22,8400,7992,91,17.11,16.99,1
PO00081,SUP002,MCU控制芯片,2025-09-24,2025-10-25,2025-10-22,2100,2084,9,34.81,34.83,1
PO00138,SUP003,MCU控制芯片,2025-09-24,2025-10-24,2025-10-21,7000,6878,49,32.91,33.11,1
PO00392,SUP007,功率半导体,2025-09-24,2025-10-25,2025-10-24,11600,11529,102,25.7,25.83,1
PO00489,SUP009,功率半导体,2025-09-24,2025-10-20,2025-10-19,8000,7969,141,23.47,20.33,1
PO00533,SUP009,功率半导体,2025-09-24,2025-10-18,2025-10-19,3000,2929,61,23.47,24.06,1
PO00936,SUP016,模拟芯片,2025-09-24,2025-11-08,2025-11-06,8000,7786,63,16.57,16.89,1
PO01328,SUP023,传感器芯片,2025-09-24,2025-10-21,2025-10-19,3600,3540,21,29.62,30.0,1
PO00071,SUP002,MCU控制芯片,2025-09-25,2025-10-25,2025-10-23,12400,12251,98,34.81,35.14,1
PO00578,SUP010,功率半导体,2025-09-25,2025-10-31,2025-10-31,4100,4068,28,21.51,21.25,1
PO00902,SUP016,模拟芯片,2025-09-25,2025-11-10,2025-11-08,4400,4384,38,16.57,16.29,1
PO00732,SUP013,模拟芯片,2025-09-26,2025-10-28,2025-10-25,7900,7766,59,19.27,18.85,1
PO00798,SUP014,模拟芯片,2025-09-26,2025-10-31,2025-10-29,6000,5934,39,19.84,20.16,1
PO00838,SUP014,模拟芯片,2025-09-26,2025-10-26,2025-10-26,11500,11396,88,19.84,19.51,1
PO01180,SUP020,传感器芯片,2025-09-26,2025-11-05,2025-11-10,2600,2573,101,24.01,24.02,1
PO01265,SUP022,传感器芯片,2025-09-26,2025-10-18,2025-10-18,10000,9915,71,30.23,30.89,1
PO01283,SUP022,传感器芯片,2025-09-26,2025-10-18,2025-10-18,11000,10761,80,30.23,30.31,1
PO00931,SUP016,模拟芯片,2025-09-27,2025-11-11,2025-11-11,7800,7764,59,16.57,16.45,1
PO00206,SUP004,MCU控制芯片,2025-09-28,2025-11-07,2025-11-05,14800,14222,207,32.43,28.49,1
PO00279,SUP005,MCU控制芯片,2025-09-28,2025-10-25,2025-10-24,9000,8977,129,34.47,38.22,1
PO01231,SUP021,传感器芯片,2025-09-28,2025-10-31,2025-10-30,3500,3446,31,25.29,25.49,1
PO00107,SUP002,MCU控制芯片,2025-09-29,2025-10-28,2025-10-28,10300,10071,74,34.81,34.47,1
PO00394,SUP007,功率半导体,2025-09-29,2025-10-27,2025-10-27,11800,11610,98,25.7,25.9,1
PO00861,SUP015,模拟芯片,2025-09-29,2025-10-11,2025-10-21,12600,12500,160,17.11,17.86,1
PO00883,SUP015,模拟芯片,2025-09-29,2025-10-13,2025-10-13,2200,2074,37,17.11,17.74,0
PO00891,SUP015,模拟芯片,2025-09-29,2025-10-14,2025-10-14,5600,5393,63,17.11,17.14,1
PO01068,SUP018,模拟芯片,2025-09-29,2025-11-01,2025-10-30,9000,8782,65,19.23,19.59,1
PO01485,SUP025,存储芯片,2025-09-29,2025-11-12,2025-11-10,5500,5391,45,42.2,42.14,1
PO01557,SUP026,存储芯片,2025-09-29,2025-11-02,2025-10-31,12100,12023,87,48.9,48.46,1
PO01691,SUP029,存储芯片,2025-09-29,2025-11-06,2025-11-06,4800,4658,41,49.51,48.86,1
PO00335,SUP006,MCU控制芯片,2025-09-30,2025-11-05,2025-11-02,5800,5500,211,32.85,32.34,1
PO00657,SUP011,功率半导体,2025-09-30,2025-11-05,2025-11-02,3300,3155,38,25.67,24.99,1
PO00705,SUP012,功率半导体,2025-09-30,2025-10-17,2025-10-14,9700,9319,119,24.03,24.26,1
PO00942,SUP016,模拟芯片,2025-09-30,2025-11-14,2025-11-14,2400,2389,20,16.57,16.16,1
PO01457,SUP025,存储芯片,2025-09-30,2025-11-16,2025-11-15,10000,9809,75,42.2,42.81,1
PO00034,SUP001,MCU控制芯片,2025-10-01,2025-11-05,2025-11-18,5000,4826,270,40.43,38.99,0
PO00177,SUP003,MCU控制芯片,2025-10-01,2025-10-30,2025-10-28,13000,12966,98,32.91,32.79,1
PO00318,SUP006,MCU控制芯片,2025-10-01,2025-11-04,2025-11-10,13600,13004,538,32.85,32.81,1
PO00917,SUP016,模拟芯片,2025-10-01,2025-11-17,2025-11-16,12800,12737,99,16.57,16.18,1
PO00934,SUP016,模拟芯片,2025-10-01,2025-11-14,2025-11-12,7800,7787,60,16.57,16.97,1
PO00594,SUP010,功率半导体,2025-10-02,2025-11-10,2025-11-07,3000,2954,25,21.51,21.8,1
PO00895,SUP015,模拟芯片,2025-10-02,2025-10-14,2025-10-14,7400,7375,84,17.11,16.49,1
PO00085,SUP002,MCU控制芯片,2025-10-03,2025-10-28,2025-10-27,3700,3642,39,34.81,33.82,1
PO00128,SUP003,MCU控制芯片,2025-10-03,2025-10-29,2025-10-28,3500,3480,23,32.91,32.33,1
PO00134,SUP003,MCU控制芯片,2025-10-03,2025-11-04,2025-11-05,10000,9904,69,32.91,31.84,1
PO00847,SUP015,模拟芯片,2025-10-03,2025-10-18,2025-10-16,4600,4545,46,17.11,17.22,1
PO01060,SUP018,模拟芯片,2025-10-03,2025-11-02,2025-10-31,6000,5998,47,19.23,19.43,1
PO01085,SUP019,传感器芯片,2025-10-03,2025-11-11,2025-11-08,3500,3492,23,27.56,27.44,1
PO01322,SUP023,传感器芯片,2025-10-03,2025-11-01,2025-11-01,12000,11697,101,29.62,29.73,1
PO01378,SUP023,传感器芯片,2025-10-03,2025-10-27,2025-10-27,11400,11182,86,29.62,29.26,1
PO00078,SUP002,MCU控制芯片,2025-10-04,2025-10-31,2025-10-30,12100,11880,93,34.81,34.56,1
PO00608,SUP011,功率半导体,2025-10-04,2025-11-08,2025-11-07,11800,10937,114,25.67,24.8,1
PO00964,SUP017,模拟芯片,2025-10-04,2025-10-27,2025-10-26,11500,11378,96,15.65,15.4,1
PO01077,SUP018,模拟芯片,2025-10-04,2025-11-02,2025-11-02,5500,5486,57,19.23,19.21,1
PO01288,SUP022,传感器芯片,2025-10-04,2025-10-23,2025-10-20,4500,4444,36,30.23,30.2,1
PO01659,SUP028,存储芯片,2025-10-04,2025-11-02,2025-10-30,9000,8991,69,42.79,43.55,1
PO01783,SUP030,存储芯片,2025-10-04,2025-10-20,2025-10-18,12600,12385,93,47.57,49.85,1
PO00195,SUP004,MCU控制芯片,2025-10-05,2025-11-19,2025-11-16,3600,3535,41,32.43,37.71,0
PO00199,SUP004,MCU控制芯片,2025-10-05,2025-11-18,2025-11-21,3000,2941,36,32.43,39.0,0
PO00331,SUP006,MCU控制芯片,2025-10-05,2025-11-08,2025-11-05,4300,4057,149,32.85,33.04,1
PO00668,SUP012,功率半导体,2025-10-05,2025-10-24,2025-10-22,3300,3171,43,24.03,23.69,1
PO00696,SUP012,功率半导体,2025-10-05,2025-10-19,2025-10-25,2400,2334,36,24.03,24.23,1
PO00916,SUP016,模拟芯片,2025-10-05,2025-11-16,2025-11-23,14800,14481,111,16.57,16.61,1
PO01307,SUP022,传感器芯片,2025-10-05,2025-10-27,2025-10-24,10500,10242,80,30.23,30.23,1
PO01727,SUP029,存储芯片,2025-10-05,2025-11-12,2025-11-11,3000,2926,18,49.51,48.3,1
PO00382,SUP007,功率半导体,2025-10-06,2025-11-02,2025-10-31,4200,4127,54,25.7,25.83,1
PO00607,SUP011,功率半导体,2025-10-06,2025-11-13,2025-11-30,10500,9814,137,25.67,25.47,1
PO01564,SUP027,存储芯片,2025-10-06,2025-11-02,2025-10-30,6500,6248,355,51.65,58.94,1
PO00463,SUP008,功率半导体,2025-10-07,2025-11-15,2025-11-23,10600,10587,402,25.95,25.6,1
PO00477,SUP008,功率半导体,2025-10-07,2025-11-14,2025-11-11,13100,13097,518,25.95,25.39,1
PO00566,SUP010,功率半导体,2025-10-07,2025-11-14,2025-11-12,5600,5479,50,21.51,21.8,1
PO00946,SUP016,模拟芯片,2025-10-07,2025-11-24,2025-11-24,6000,5885,40,16.57,17.17,1
PO01356,SUP023,传感器芯片,2025-10-07,2025-11-05,2025-11-04,10800,10779,88,29.62,29.71,1
PO01787,SUP030,存储芯片,2025-10-07,2025-10-27,2025-10-27,3800,3764,25,47.57,47.15,1
PO01796,SUP030,存储芯片,2025-10-07,2025-10-23,2025-10-20,12600,12284,104,47.57,47.24,1
PO00832,SUP014,模拟芯片,2025-10-08,2025-11-12,2025-11-12,10000,9791,75,19.84,19.82,1
PO01129,SUP019,传感器芯片,2025-10-08,2025-11-14,2025-11-17,7000,6934,62,27.56,27.69,1
PO00226,SUP004,MCU控制芯片,2025-10-09,2025-11-23,2025-11-23,8200,7951,116,32.43,33.06,1
PO00263,SUP005,MCU控制芯片,2025-10-09,2025-11-05,2025-11-04,4000,3983,47,34.47,35.14,1
PO00659,SUP011,功率半导体,2025-10-09,2025-11-11,2025-11-09,9400,9129,124,25.67,26.39,1
PO01585,SUP027,存储芯片,2025-10-09,2025-11-05,2025-11-15,6600,6199,339,51.65,49.43,1
PO00498,SUP009,功率半导体,2025-10-10,2025-11-04,2025-11-02,5500,5425,94,23.47,23.78,1
PO00575,SUP010,功率半导体,2025-10-10,2025-11-17,2025-11-17,8000,7845,66,21.51,21.5,1
PO00624,SUP011,功率半导体,2025-10-10,2025-11-13,2025-11-23,14600,13874,154,25.67,25.53,1
PO00970,SUP017,模拟芯片,2025-10-10,2025-11-03,2025-11-02,13500,13105,110,15.65,16.41,1
PO01090,SUP019,传感器芯片,2025-10-10,2025-11-19,2025-11-17,5000,4989,32,27.56,27.45,1
PO01138,SUP019,传感器芯片,2025-10-10,2025-11-22,2025-11-21,10000,9784,88,27.56,27.16,1
PO01660,SUP028,存储芯片,2025-10-10,2025-11-10,2025-11-07,14000,13925,101,42.79,42.45,1
PO00030,SUP001,MCU控制芯片,2025-10-11,2025-11-16,2025-11-30,11000,9718,543,40.43,43.75,1
PO00619,SUP011,功率半导体,2025-10-11,2025-11-16,2025-11-26,2400,2259,28,25.67,25.53,1
PO01324,SUP023,传感器芯片,2025-10-11,2025-11-07,2025-11-05,13200,12843,97,29.62,29.42,1
PO01616,SUP027,存储芯片,2025-10-11,2025-11-06,2025-11-13,13800,12274,753,51.65,51.79,0
PO01637,SUP028,存储芯片,2025-10-11,2025-11-08,2025-11-08,10500,10312,67,42.79,43.15,1
PO00524,SUP009,功率半导体,2025-10-12,2025-11-03,2025-10-31,10500,10074,166,23.47,26.57,1
PO00544,SUP010,功率半导体,2025-10-12,2025-11-23,2025-11-23,5900,5754,46,21.51,21.51,1
PO00630,SUP011,功率半导体,2025-10-12,2025-11-16,2025-11-15,11400,10985,145,25.67,27.04,0
PO00841,SUP015,模拟芯片,2025-10-12,2025-10-28,2025-10-25,7800,7581,72,17.11,17.08,1
PO00176,SUP003,MCU控制芯片,2025-10-13,2025-11-14,2025-11-12,4500,4404,36,32.91,32.85,1
PO00221,SUP004,MCU控制芯片,2025-10-13,2025-11-23,2025-11-22,2200,2192,37,32.43,28.43,0
PO00665,SUP012,功率半导体,2025-10-13,2025-11-01,2025-11-01,9800,9102,88,24.03,23.97,1
PO01143,SUP020,传感器芯片,2025-10-13,2025-11-19,2025-11-19,9500,9225,386,24.01,23.37,1
PO01723,SUP029,存储芯片,2025-10-13,2025-11-17,2025-11-15,8700,8654,75,49.51,49.58,1
PO00513,SUP009,功率半导体,2025-10-14,2025-11-09,2025-11-09,6000,5905,92,23.47,24.08,1
PO01043,SUP018,模拟芯片,2025-10-14,2025-11-16,2025-11-18,6000,5962,47,19.23,19.6,1
PO01587,SUP027,存储芯片,2025-10-14,2025-11-14,2025-11-13,3400,3301,171,51.65,53.34,1
PO01624,SUP028,存储芯片,2025-10-14,2025-11-14,2025-11-14,13500,13372,86,42.79,42.43,1
PO00178,SUP003,MCU控制芯片,2025-10-15,2025-11-15,2025-11-15,8000,7933,76,32.91,32.86,1
PO00241,SUP005,MCU控制芯片,2025-10-15,2025-11-10,2025-11-09,10000,9949,159,34.47,36.92,1
PO00355,SUP006,MCU控制芯片,2025-10-15,2025-11-21,2025-11-24,7700,7601,278,32.85,31.89,1
PO01233,SUP021,传感器芯片,2025-10-15,2025-11-15,2025-11-14,11000,10751,87,25.29,25.77,1
PO01367,SUP023,传感器芯片,2025-10-15,2025-11-11,2025-11-10,14400,14394,119,29.62,29.06,1
PO01798,SUP030,存储芯片,2025-10-15,2025-11-03,2025-11-07,5400,5315,46,47.57,47.43,1
PO00145,SUP003,MCU控制芯片,2025-10-16,2025-11-12,2025-11-12,15000,14592,105,32.91,33.0,1
PO01355,SUP023,传感器芯片,2025-10-16,2025-11-13,2025-11-13,5600,5550,51,29.62,29.31,1
PO01633,SUP028,存储芯片,2025-10-16,2025-11-16,2025-11-15,8500,8402,63,42.79,42.62,1
PO01018,SUP017,模拟芯片,2025-10-17,2025-11-07,2025-11-04,4000,3913,38,15.65,15.25,1
PO01523,SUP026,存储芯片,2025-10-17,2025-11-26,2025-11-24,7400,7224,72,48.9,48.21,1
PO00620,SUP011,功率半导体,2025-10-18,2025-11-26,2025-12-01,8600,8474,117,25.67,25.16,1
PO00721,SUP013,模拟芯片,2025-10-18,2025-11-18,2025-11-15,7200,7029,62,19.27,19.47,1
PO00722,SUP013,模拟芯片,2025-10-18,2025-11-15,2025-11-14,9000,8938,80,19.27,19.21,1
PO00797,SUP014,模拟芯片,2025-10-18,2025-11-17,2025-11-15,13500,13267,101,19.84,19.67,1
PO01208,SUP021,传感器芯片,2025-10-18,2025-11-14,2025-11-15,5000,4967,46,25.29,26.01,1
PO00109,SUP002,MCU控制芯片,2025-10-19,2025-11-16,2025-11-13,14300,14052,102,34.81,34.87,1
PO00308,SUP006,MCU控制芯片,2025-10-19,2025-11-23,2025-11-22,4100,3899,159,32.85,33.6,1
PO00322,SUP006,MCU控制芯片,2025-10-19,2025-11-27,2025-11-27,14000,13874,554,32.85,32.86,1
PO00521,SUP009,功率半导体,2025-10-19,2025-11-08,2025-11-08,7500,7478,108,23.47,24.42,1
PO00840,SUP014,模拟芯片,2025-10-19,2025-11-19,2025-11-18,11500,11285,80,19.84,20.11,1
PO00997,SUP017,模拟芯片,2025-10-19,2025-11-08,2025-11-08,13500,13290,107,15.65,16.08,1
PO01382,SUP024,传感器芯片,2025-10-19,2025-11-13,2025-11-28,5000,4416,287,24.89,20.87,1
PO00260,SUP005,MCU控制芯片,2025-10-20,2025-11-17,2025-11-23,15000,14409,224,34.47,37.03,0
PO01278,SUP022,传感器芯片,2025-10-20,2025-11-12,2025-11-10,5500,5495,51,30.23,30.3,1
PO01366,SUP023,传感器芯片,2025-10-20,2025-11-13,2025-11-12,14000,13783,113,29.62,29.58,1
PO00393,SUP007,功率半导体,2025-10-21,2025-11-18,2025-11-18,11400,11144,105,25.7,25.82,1
PO00965,SUP017,模拟芯片,2025-10-21,2025-11-12,2025-11-10,9000,8993,72,15.65,15.92,1
PO01591,SUP027,存储芯片,2025-10-21,2025-11-17,2025-11-17,10400,10186,556,51.65,49.97,1
PO01681,SUP029,存储芯片,2025-10-21,2025-11-24,2025-11-23,3600,3597,31,49.51,50.96,1
PO00437,SUP008,功率半导体,2025-10-22,2025-11-29,2025-11-27,13900,13676,568,25.95,26.0,1
PO00851,SUP015,模拟芯片,2025-10-22,2025-11-07,2025-11-19,2600,2599,33,17.11,17.18,1
PO01456,SUP025,存储芯片,2025-10-22,2025-12-03,2025-12-01,9000,8762,76,42.2,43.21,1
PO01594,SUP027,存储芯片,2025-10-22,2025-11-18,2025-11-16,9500,9451,523,51.65,50.48,1
PO00170,SUP003,MCU控制芯片,2025-10-23,2025-11-19,2025-11-19,8000,7967,62,32.91,32.38,1
PO00213,SUP004,MCU控制芯片,2025-10-23,2025-12-07,2025-12-12,7600,7519,117,32.43,32.19,0
PO00782,SUP014,模拟芯片,2025-10-23,2025-11-25,2025-11-25,6500,6490,62,19.84,19.9,1
PO00156,SUP003,MCU控制芯片,2025-10-24,2025-11-21,2025-11-21,7000,6947,47,32.91,33.75,1
PO00325,SUP006,MCU控制芯片,2025-10-24,2025-11-27,2025-11-25,4200,4032,163,32.85,32.24,1
PO00662,SUP012,功率半导体,2025-10-24,2025-11-06,2025-11-04,3500,3402,45,24.03,24.38,1
PO01389,SUP024,传感器芯片,2025-10-24,2025-11-18,2025-11-29,2500,2471,144,24.89,26.69,1
PO00296,SUP005,MCU控制芯片,2025-10-25,2025-11-23,2025-11-22,5000,4776,81,34.47,31.42,1
PO00737,SUP013,模拟芯片,2025-10-25,2025-11-21,2025-11-19,8700,8466,63,19.27,19.78,1
PO00824,SUP014,模拟芯片,2025-10-25,2025-11-29,2025-11-26,11000,10953,76,19.84,20.13,1
PO00921,SUP016,模拟芯片,2025-10-25,2025-12-07,2025-12-05,2400,2330,13,16.57,16.67,1
PO01021,SUP018,模拟芯片,2025-10-25,2025-11-22,2025-11-21,9500,9493,75,19.23,20.05,1
PO01192,SUP020,传感器芯片,2025-10-25,2025-12-01,2025-12-01,14700,14522,589,24.01,24.86,1
PO00579,SUP010,功率半导体,2025-10-26,2025-12-07,2025-12-04,4300,4254,38,21.51,21.17,1
PO01128,SUP019,传感器芯片,2025-10-26,2025-12-08,2025-12-08,13500,13444,81,27.56,28.85,1
PO01448,SUP025,存储芯片,2025-10-26,2025-12-10,2025-12-07,7000,6881,35,42.2,42.08,1
PO00160,SUP003,MCU控制芯片,2025-10-27,2025-11-27,2025-11-27,4500,4402,34,32.91,31.92,1
PO00428,SUP008,功率半导体,2025-10-27,2025-12-06,2025-12-06,12700,12275,468,25.95,27.19,1
PO00621,SUP011,功率半导体,2025-10-27,2025-12-04,2025-12-14,6100,5741,61,25.67,25.91,1
PO00929,SUP016,模拟芯片,2025-10-27,2025-12-11,2025-12-11,9400,9392,76,16.57,16.26,1
PO01399,SUP024,传感器芯片,2025-10-27,2025-11-22,2025-11-19,11000,10860,629,24.89,23.37,1
PO00116,SUP002,MCU控制芯片,2025-10-28,2025-11-25,2025-11-22,7600,7540,57,34.81,34.81,1
PO00222,SUP004,MCU控制芯片,2025-10-28,2025-12-07,2025-12-06,4600,4457,72,32.43,33.62,1
PO00448,SUP008,功率半导体,2025-10-28,2025-12-03,2025-12-01,9900,9411,397,25.95,25.63,1
PO01224,SUP021,传感器芯片,2025-10-28,2025-11-26,2025-11-25,7500,7368,58,25.29,26.34,1
PO01690,SUP029,存储芯片,2025-10-28,2025-12-04,2025-12-06,8500,8475,66,49.51,49.52,1
PO00073,SUP002,MCU控制芯片,2025-10-29,2025-11-25,2025-11-25,9800,9543,70,34.81,34.84,1
PO00185,SUP004,MCU控制芯片,2025-10-29,2025-12-10,2025-12-09,4800,4582,70,32.43,35.72,1
PO00560,SUP010,功率半导体,2025-10-29,2025-12-09,2025-12-09,11900,11651,97,21.51,21.22,1
PO00922,SUP016,模拟芯片,2025-10-29,2025-12-13,2025-12-12,6200,6068,56,16.57,16.54,1
PO01190,SUP020,传感器芯片,2025-10-29,2025-12-04,2025-12-05,3400,3282,119,24.01,24.54,1
PO01196,SUP020,传感器芯片,2025-10-29,2025-12-04,2025-12-01,9600,9095,364,24.01,24.56,1
PO01460,SUP025,存储芯片,2025-10-29,2025-12-10,2025-12-09,14500,14405,113,42.2,43.49,1
PO01550,SUP026,存储芯片,2025-10-29,2025-12-04,2025-12-03,6100,6023,53,48.9,49.92,1
PO00506,SUP009,功率半导体,2025-10-30,2025-11-22,2025-11-20,6000,5898,77,23.47,22.52,1
PO00567,SUP010,功率半导体,2025-10-30,2025-12-10,2025-12-16,5900,5838,57,21.51,21.34,1
PO01036,SUP018,模拟芯片,2025-10-30,2025-11-29,2025-11-27,6000,5827,41,19.23,18.88,1
PO00111,SUP002,MCU控制芯片,2025-10-31,2025-11-30,2025-11-28,2400,2365,13,34.81,35.32,1
PO00603,SUP011,功率半导体,2025-10-31,2025-12-07,2025-12-15,13800,12773,143,25.67,25.8,1
PO01483,SUP025,存储芯片,2025-10-31,2025-12-18,2025-12-18,14500,14393,119,42.2,42.99,1
PO01778,SUP030,存储芯片,2025-10-31,2025-11-16,2025-11-13,7000,6847,55,47.57,47.3,1
PO00169,SUP003,MCU控制芯片,2025-11-01,2025-11-28,2025-11-28,11500,11186,89,32.91,33.38,1
PO00858,SUP015,模拟芯片,2025-11-01,2025-11-13,2025-11-12,10800,10256,143,17.11,16.93,1
PO01413,SUP024,传感器芯片,2025-11-01,2025-11-24,2025-11-23,4000,3777,200,24.89,28.18,0
PO00019,SUP001,MCU控制芯片,2025-11-02,2025-12-08,2025-12-08,14800,14448,769,40.43,41.05,1
